WigleWifi-1.4,appRelease=2.25,model=ASUS_Z01BDC,release=7.1.1,device=Z01B_1,display=NMF26F.WW_user_31.40.13.50_20170807,board=QC_Reference_Phone,brand=asus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
d8:5d:4c:fa:58:24,at.ch,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:17,1,-63,32.07706949,34.84656297,68.22027587890625,9.101999282836914,WIFI
10:5a:f7:0d:fb:c1,VeredMatan2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:17,11,-67,32.07706949,34.84656297,68.22027587890625,9.101999282836914,WIFI
62:ee:0c:3d:ad:01,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:17,9,-77,32.07706949,34.84656297,68.22027587890625,9.101999282836914,WIFI
a0:4f:d4:43:ac:01,OFIR,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:19,1,-72,32.07708904,34.84656718,68.28753662109375,10.618999481201172,WIFI
c0:ac:54:f8:5b:0a,HOTBOX-5A74,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:19,1,-64,32.07708904,34.84656718,68.28753662109375,10.618999481201172,WIFI
62:ee:0c:3d:ad:01,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:19,9,-72,32.07708904,34.84656718,68.28753662109375,10.618999481201172,WIFI
c8:d3:a3:21:78:e1,vered,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:19,11,-79,32.07708904,34.84656718,68.28753662109375,10.618999481201172,WIFI
00:38:df:a6:c4:00,LeumitWifi,[ESS],2017-11-08 17:34:19,13,-82,32.07708904,34.84656718,68.28753662109375,10.618999481201172,WIFI
fc:3f:db:9d:54:51,DIRECT-D0-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:21,2,-77,32.07712359,34.84658073,68.1427001953125,9.101999282836914,WIFI
14:ae:db:30:0d:12,203130091@ccc,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:21,7,-79,32.07712359,34.84658073,68.1427001953125,9.101999282836914,WIFI
bc:f6:85:0d:f7:3a,LevAverbuh,[WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:21,6,-80,32.07712359,34.84658073,68.1427001953125,9.101999282836914,WIFI
14:ae:db:a0:a7:9d,BEZEQINT-A799,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:21,6,-81,32.07712359,34.84658073,68.1427001953125,9.101999282836914,WIFI
14:ae:db:cf:50:3d,BEZEQINT-5039,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:23,6,-67,32.07714472,34.84659527,67.7069091796875,10.618999481201172,WIFI
10:5a:f7:0d:fb:c1,VeredMatan2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:23,11,-62,32.07714472,34.84659527,67.7069091796875,10.618999481201172,WIFI
a0:ab:1b:62:4e:16,golan,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:23,2,-76,32.07714472,34.84659527,67.7069091796875,10.618999481201172,WIFI
06:ae:db:b7:7e:dd,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:23,6,-73,32.07714472,34.84659527,67.7069091796875,10.618999481201172,WIFI
14:ae:db:b7:7e:dd,Solomon_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:23,6,-75,32.07714472,34.84659527,67.7069091796875,10.618999481201172,WIFI
48:ee:0c:3d:ad:00,ToTo1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:25,9,-66,32.07716627,34.84661519,67.7734375,10.618999481201172,WIFI
62:ee:0c:3d:ad:01,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:25,9,-66,32.07716627,34.84661519,67.7734375,10.618999481201172,WIFI
14:ae:db:b7:7e:dd,Solomon_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:25,6,-70,32.07716627,34.84661519,67.7734375,10.618999481201172,WIFI
dc:ef:09:91:c8:a1,Grasshopper_2.4G,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:25,8,-81,32.07716627,34.84661519,67.7734375,10.618999481201172,WIFI
08:5b:0e:62:5f:e9,GenieGuest,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-11-08 17:34:25,1,-85,32.07716627,34.84661519,67.7734375,10.618999481201172,WIFI
c4:12:f5:fb:9c:da,Arieh1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:25,3,-87,32.07716627,34.84661519,67.7734375,10.618999481201172,WIFI
34:8f:27:39:8c:18,studiocguest,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:27,9,-79,32.07718917,34.84663352,69.065185546875,9.101999282836914,WIFI
d0:0f:6d:f0:29:05,ilanaWS,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:27,9,-86,32.07718917,34.84663352,69.065185546875,9.101999282836914,WIFI
5a:d3:a3:21:78:e2,Bezeq Free,[ESS],2017-11-08 17:34:27,11,-87,32.07718917,34.84663352,69.065185546875,9.101999282836914,WIFI
d8:fb:5e:17:52:1d,HOTBOX-5217,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:29,1,-74,32.07720811,34.84665496,69.0579833984375,10.618999481201172,WIFI
c0:ff:d4:7b:3c:7e,nastya_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:29,1,-76,32.07720811,34.84665496,69.0579833984375,10.618999481201172,WIFI
c0:ac:54:f7:9f:4a,HOTBOX-B9BC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:29,1,-77,32.07720811,34.84665496,69.0579833984375,10.618999481201172,WIFI
10:be:f5:42:c3:60,LEV_WIFI,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:29,10,-81,32.07720811,34.84665496,69.0579833984375,10.618999481201172,WIFI
a0:ab:1b:55:a1:d4,amalia,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:29,8,-83,32.07720811,34.84665496,69.0579833984375,10.618999481201172,WIFI
04:a1:51:df:b9:76,Amir,[WPS][ESS],2017-11-08 17:34:29,6,-77,32.07720811,34.84665496,69.0579833984375,10.618999481201172,WIFI
a0:ab:1b:55:cf:d8,taliaam,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:31,5,-73,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
fc:b4:e6:d2:8f:03,BlueCrystal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:31,1,-78,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
04:a1:51:12:58:04,035322693,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:31,11,-78,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
c0:ac:54:f7:65:70,HOTBOX-123,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:31,6,-79,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
14:ae:db:cb:d6:75,BEZEQINT-D671,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:31,11,-80,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
70:62:b8:34:08:a4,317870376,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:31,12,-81,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
14:ae:db:4e:09:3d,bereshit,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:31,11,-84,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
a0:ab:1b:63:33:d0,avinoy,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:31,11,-85,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
c0:ac:54:f5:8b:b3,shirin,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:31,11,-86,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
c0:ac:54:f6:1f:23,Vladimir,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:31,13,-87,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
62:ff:d4:7b:3c:7f,Bezeq Free,[ESS],2017-11-08 17:34:31,1,-70,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
2c:5d:93:2e:09:68,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:34:31,12,-83,32.07723368,34.84667359,68.48138427734375,10.618999481201172,WIFI
34:8f:27:39:8c:18,studiocguest,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:33,9,-73,32.07727388,34.84667803,69.78472900390625,9.101999282836914,WIFI
5c:0e:8b:46:c0:90,,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:34:33,11,-72,32.07727388,34.84667803,69.78472900390625,9.101999282836914,WIFI
e8:d1:1b:72:38:d0,tanush,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:33,6,-75,32.07727388,34.84667803,69.78472900390625,9.101999282836914,WIFI
08:97:58:32:69:6a,NIPPON_0803,[WPA-PSK-CCMP][WPS][ESS],2017-11-08 17:34:33,4,-80,32.07727388,34.84667803,69.78472900390625,9.101999282836914,WIFI
14:ae:db:49:6c:cd,Baby,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:33,11,-81,32.07727388,34.84667803,69.78472900390625,9.101999282836914,WIFI
c4:12:f5:fb:9c:da,Arieh1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:35,3,-80,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
d0:0f:6d:f0:29:05,ilanaWS,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:35,9,-81,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
c0:ff:d4:7b:3c:7e,nastya_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:35,1,-68,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
14:ae:db:49:6c:cd,Baby,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:35,11,-76,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
a0:ab:1b:57:b7:e4,danielle,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:35,10,-74,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
14:ae:db:37:4c:75,Aza,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:35,1,-80,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
00:0e:f4:de:7e:02,Zoya,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:35,6,-80,32.07730733,34.8466815,67.93548583984375,9.101999282836914,WIFI
04:a1:51:df:b9:76,Amir,[WPS][ESS],2017-11-08 17:34:37,6,-72,32.0773384,34.84668787,69.6552734375,7.585000038146973,WIFI
a0:ab:1b:63:33:d0,avinoy,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:37,11,-80,32.0773384,34.84668787,69.6552734375,7.585000038146973,WIFI
14:ae:db:37:4c:75,Aza,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:37,1,-75,32.0773384,34.84668787,69.6552734375,7.585000038146973,WIFI
00:0e:f4:de:7e:02,Zoya,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:37,6,-73,32.0773384,34.84668787,69.6552734375,7.585000038146973,WIFI
a0:4f:d4:2c:91:41,lirona_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:37,1,-74,32.0773384,34.84668787,69.6552734375,7.585000038146973,WIFI
a0:ab:1b:56:0a:ac,Zetler,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:37,3,-86,32.0773384,34.84668787,69.6552734375,7.585000038146973,WIFI
fc:b4:e6:d2:8f:03,BlueCrystal,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:39,1,-73,32.07737452,34.84669544,71.21563720703125,9.101999282836914,WIFI
d0:0f:6d:f0:29:05,ilanaWS,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:41,9,-75,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
c0:ac:54:f7:9f:4a,HOTBOX-B9BC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:41,1,-70,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
a0:ab:1b:56:0a:ac,Zetler,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:41,3,-79,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
a0:4f:d4:2c:20:51,Asaf_2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:41,1,-75,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
c0:a0:bb:cb:f3:84,Yossi 2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:41,1,-75,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
c8:be:19:12:b2:c4,nika,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:41,6,-84,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
2c:b0:5d:1f:5a:18,bz44441713,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:41,11,-85,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
2c:5d:93:6e:09:63,island-2E0960,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:41,12,-87,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
9c:d6:43:25:ac:b1,drorf2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:41,4,-88,32.07740212,34.84670407,69.404296875,12.13599967956543,WIFI
34:8f:27:39:90:18,studiocguest,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:43,11,-82,32.07742048,34.84672413,69.36358642578125,12.13599967956543,WIFI
42:52:cb:72:99:e9,DIRECT-AGDESKTOP-8S9LQ9AmsXI,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-08 17:34:43,5,-83,32.07742048,34.84672413,69.36358642578125,12.13599967956543,WIFI
2c:b0:5d:40:5e:9e,Nir,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:43,11,-85,32.07742048,34.84672413,69.36358642578125,12.13599967956543,WIFI
04:a1:51:12:58:04,035322693,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:45,11,-72,32.07744175,34.84674244,68.04656982421875,12.13599967956543,WIFI
2c:b0:5d:40:5e:9e,Nir,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:45,11,-79,32.07744175,34.84674244,68.04656982421875,12.13599967956543,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:49,8,-66,32.07748168,34.84676839,68.08697509765625,12.13599967956543,WIFI
c0:ac:54:f5:87:20,HOTBOX-FFF4,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:49,6,-91,32.07748168,34.84676839,68.08697509765625,12.13599967956543,WIFI
14:ae:db:cb:d6:75,BEZEQINT-D671,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:51,11,-75,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
2c:b0:5d:1f:5a:18,bz44441713,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:51,11,-77,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
34:8f:27:39:90:18,studiocguest,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:51,11,-77,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
c0:ac:54:f8:7a:8e,Akiv,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:51,1,-74,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
06:ae:db:4e:09:3d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:51,11,-81,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
c4:12:f5:ff:c9:2c,kedar1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:51,9,-84,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
fc:3f:db:a1:62:d1,DIRECT-75-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-11-08 17:34:51,6,-85,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
54:e6:fc:b5:1c:fa,zelcherman,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:51,12,-86,32.07751584,34.84678864,67.7552490234375,13.652999877929688,WIFI
34:8f:27:39:8c:18,studiocguest,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:53,9,-66,32.0775518,34.84678994,68.15802001953125,15.170000076293945,WIFI
c8:be:19:10:3e:14,mominim,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:53,6,-78,32.0775518,34.84678994,68.15802001953125,15.170000076293945,WIFI
06:ae:db:4e:09:3d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:53,11,-75,32.0775518,34.84678994,68.15802001953125,15.170000076293945,WIFI
14:ae:db:4e:09:3d,bereshit,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:53,11,-76,32.0775518,34.84678994,68.15802001953125,15.170000076293945,WIFI
00:90:8f:80:7a:b4,chasson,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-08 17:34:53,8,-81,32.0775518,34.84678994,68.15802001953125,15.170000076293945,WIFI
42502_722_3880224,GOLAN T,UNKNOWN;il,2017-11-08 17:34:53,0,-113,32.0775518,34.84678994,68.15802001953125,15.170000076293945,GSM
a0:ab:1b:57:b7:e4,danielle,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:55,10,-63,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
2c:b0:5d:1f:5a:18,bz44441713,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:55,11,-69,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
9c:d6:43:25:ac:b1,drorf2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:55,4,-81,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:55,8,-58,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
a0:4f:d4:3d:ed:81,Iakov49,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:55,1,-75,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
c0:ac:54:f6:40:be,HOTBOX-25D8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:55,11,-81,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
8c:dc:d4:68:39:84,HP-Print-84-Deskjet 4640 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:55,1,-81,32.07759667,34.84677832,68.46478271484375,15.170000076293945,WIFI
30:e1:71:f0:5c:a2,DIRECT-A1-HP DeskJet 4670 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:57,6,-78,32.07761672,34.84679804,66.950927734375,15.170000076293945,WIFI
6c:2e:85:fe:c1:1f,tsabim,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:57,8,-80,32.07761672,34.84679804,66.950927734375,15.170000076293945,WIFI
c4:12:f5:80:a8:56,phone tikshoret-2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:57,6,-82,32.07761672,34.84679804,66.950927734375,15.170000076293945,WIFI
10:be:f5:3d:51:e6,gadshapira,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:57,9,-82,32.07761672,34.84679804,66.950927734375,15.170000076293945,WIFI
14:d6:4d:f4:62:a8,David-10,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:57,6,-83,32.07761672,34.84679804,66.950927734375,15.170000076293945,WIFI
14:ae:db:b9:4a:bd,sara2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:58,6,-76,32.07762235,34.84682426,67.138671875,12.13599967956543,WIFI
42502_722_3880223,GOLAN T,UNKNOWN;il,2017-11-08 17:34:58,0,-113,32.07762235,34.84682426,67.138671875,12.13599967956543,GSM
c0:ac:54:f6:1f:23,Vladimir,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:35:00,13,-79,32.07763291,34.84686406,65.48211669921875,10.618999481201172,WIFI
9c:d6:43:25:ac:b1,drorf2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:00,4,-74,32.07763291,34.84686406,65.48211669921875,10.618999481201172,WIFI
34:8f:27:39:90:18,studiocguest,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:00,11,-68,32.07763291,34.84686406,65.48211669921875,10.618999481201172,WIFI
d8:fb:5e:17:52:1d,HOTBOX-5217,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:35:00,1,-64,32.07763291,34.84686406,65.48211669921875,10.618999481201172,WIFI
62:0c:c8:0f:cf:2e,Bezeq Free P015A6,[ESS],2017-11-08 17:35:00,1,-79,32.07763291,34.84686406,65.48211669921875,10.618999481201172,WIFI
70:62:b8:31:4a:0b,BezeqNGN_011618_2.4GHz_1,[ESS],2017-11-08 17:35:00,6,-82,32.07763291,34.84686406,65.48211669921875,10.618999481201172,WIFI
14:ae:db:4e:69:b5,BEZEQINT-69B1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:35:01,1,-75,32.07764096,34.84686871,66.1478271484375,10.618999481201172,WIFI
e4:6f:13:73:4e:74,Vishkin,[WPA-PSK-CCMP][ESS],2017-11-08 17:35:01,2,-79,32.07764096,34.84686871,66.1478271484375,10.618999481201172,WIFI
b0:41:1d:24:57:99,AEH-W4A1-b0411d245799,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:01,9,-85,32.07764096,34.84686871,66.1478271484375,10.618999481201172,WIFI
60:e3:27:bd:26:19,hilasmit1,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:35:01,7,-89,32.07764096,34.84686871,66.1478271484375,10.618999481201172,WIFI
d8:5d:4c:c9:b8:fa,TP-LINK_C9B8FA,[WPS][ESS],2017-11-08 17:35:01,4,-87,32.07764096,34.84686871,66.1478271484375,10.618999481201172,WIFI
6c:2e:85:fe:9a:9c,YAKOV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:35:02,1,-71,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
d0:0f:6d:c2:06:d5,shiri,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-08 17:35:02,7,-70,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
00:0e:f4:de:7e:02,Zoya,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:02,6,-67,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
08:97:58:32:69:6a,NIPPON_0803,[WPA-PSK-CCMP][WPS][ESS],2017-11-08 17:35:02,4,-74,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
00:0e:f4:c1:3e:02,ILANA,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:02,6,-76,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
14:ae:db:b1:a3:8d,Pri_hasimca,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:02,6,-83,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
10:be:f5:3e:1f:5e,mozes,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:02,6,-87,32.0776564,34.84686676,64.697265625,10.618999481201172,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:03,8,-53,32.07767999,34.8468544,63.4080810546875,10.618999481201172,WIFI
06:ae:db:4e:09:3d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:03,11,-70,32.07767999,34.8468544,63.4080810546875,10.618999481201172,WIFI
70:62:b8:31:4a:0b,BezeqNGN_011618_2.4GHz_1,[ESS],2017-11-08 17:35:03,6,-74,32.07767999,34.8468544,63.4080810546875,10.618999481201172,WIFI
06:ae:db:4e:09:3d,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:05,11,-65,32.07771438,34.84682045,63.2073974609375,12.13599967956543,WIFI
14:ae:db:4e:09:3d,bereshit,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:05,11,-65,32.07771438,34.84682045,63.2073974609375,12.13599967956543,WIFI
c4:12:f5:80:a8:56,phone tikshoret-2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:05,6,-75,32.07771438,34.84682045,63.2073974609375,12.13599967956543,WIFI
00:78:9e:fb:a3:a3,twito,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:35:05,6,-84,32.07771438,34.84682045,63.2073974609375,12.13599967956543,WIFI
08:97:58:32:69:6a,NIPPON_0803,[WPA-PSK-CCMP][WPS][ESS],2017-11-08 17:35:07,4,-66,32.07774247,34.84680036,62.7122802734375,12.13599967956543,WIFI
d0:0f:6d:81:2e:9f,yossi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:07,7,-80,32.07774247,34.84680036,62.7122802734375,12.13599967956543,WIFI
50:04:b8:32:36:6f,klein,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:07,5,-69,32.07774247,34.84680036,62.7122802734375,12.13599967956543,WIFI
04:a1:51:c5:0e:00,KOHN,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:35:07,1,-73,32.07774247,34.84680036,62.7122802734375,12.13599967956543,WIFI
14:ae:db:31:86:32,Five_guys_,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:07,7,-85,32.07774247,34.84680036,62.7122802734375,12.13599967956543,WIFI
00:90:8f:80:7a:b4,chasson,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-08 17:35:08,8,-75,32.07776133,34.84679916,62.266357421875,12.13599967956543,WIFI
d0:d4:12:64:38:f2,osnat,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:08,1,-74,32.07776133,34.84679916,62.266357421875,12.13599967956543,WIFI
54:e6:fc:b5:1c:fa,zelcherman,[WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:35:08,12,-77,32.07776133,34.84679916,62.266357421875,12.13599967956543,WIFI
14:ae:db:52:6b:4d,harry,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:08,5,-80,32.07776133,34.84679916,62.266357421875,12.13599967956543,WIFI
62:ff:d4:7b:3c:7f,Bezeq Free,[ESS],2017-11-08 17:35:10,1,-64,32.07779608,34.84678612,62.62774658203125,12.13599967956543,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:35:10,8,-45,32.07779608,34.84678612,62.62774658203125,12.13599967956543,WIFI
